Time,Learning rate,Train loss,Validation loss,MAE_expt
2.479921817779541,0.01,1556.174306640625,176.87753784179688,8.880251159667969
4.826690673828125,0.01,138.02632629394532,28.683830490112303,3.9814005661010743
7.30912184715271,0.01,65.26762107849122,23.22890556335449,3.9031048583984376
9.785356044769287,0.01,18.605209465026856,9.731386985778808,2.4134711265563964
12.128386735916138,0.01,11.177927780151368,9.880503158569336,2.5791160964965822
14.290134906768799,0.01,10.272534580230714,6.553749837875366,2.0222022914886475
16.778210639953613,0.01,10.049458875656128,9.85160493850708,2.5865302991867067
19.103869915008545,0.01,10.18871868133545,5.3097302436828615,1.8342099809646606
21.43402075767517,0.01,7.308734245300293,5.416993446350098,1.8546674156188965
23.69028401374817,0.01,7.341297302246094,5.8230544328689575,1.9162433052062988
25.988186836242676,0.01,6.925011615753174,4.7974741172790525,1.7401246786117555
28.413432836532593,0.01,6.540911769866943,4.803552627563477,1.7380164432525635
30.634955883026123,0.01,6.323430862426758,8.35387966156006,2.311594080924988
32.89372181892395,0.01,7.384193983078003,4.958584089279174,1.7456522393226623
35.2860426902771,0.01,6.743101844787597,7.815589933395386,2.143443994522095
37.681357622146606,0.01,6.960169620513916,6.358231430053711,2.0097578668594362
39.89785695075989,0.01,7.249488010406494,6.384837293624878,1.8367296934127808
42.14360070228577,0.008,6.613393611907959,4.529886112213135,1.6793185186386108
44.50608682632446,0.008,5.803905754089356,4.8062266039848325,1.6792320537567138
46.98507595062256,0.008,5.438736305236817,4.738967671394348,1.6482453393936156
49.40192675590515,0.008,4.810519504547119,4.076295289993286,1.5731430339813233
51.81917476654053,0.008,4.441229324340821,4.085662260055542,1.554537513256073
54.26064896583557,0.008,4.247776174545288,4.074847643375397,1.554400359392166
56.63775086402893,0.008,3.9844527435302735,4.201334269046783,1.5567222130298615
59.03238773345947,0.008,4.09685640335083,4.0971706831455235,1.528294677734375
