Time,Learning rate,Train loss,Validation loss,MAE_expt
2.607858180999756,0.01,23638.397590789795,782.3496990966797,11.289158954620362
4.9805779457092285,0.01,685.7743453979492,65.87591369628906,4.988677005767823
7.349285125732422,0.01,97.87710510253906,23.46689971923828,3.562102127075195
9.87925100326538,0.01,23.23810386657715,20.04411804199219,3.3350976943969726
12.527297973632812,0.01,19.624889488220216,17.437464294433592,3.054756088256836
15.647583961486816,0.01,16.839106826782228,15.385408325195312,2.8643547439575197
18.578773021697998,0.01,15.210765991210938,13.378536071777344,2.7473434829711914
21.494213104248047,0.01,14.34341209411621,12.58778564453125,2.7242963409423826
24.60694694519043,0.01,13.896464881896973,12.279449157714843,2.680339527130127
27.517511129379272,0.01,13.38661159515381,11.593225402832031,2.6349551391601564
30.40274405479431,0.01,13.001354503631593,11.093454284667969,2.5850996589660644
33.268771171569824,0.01,12.494590530395508,10.287573699951173,2.5223705673217776
36.22226095199585,0.01,11.977091636657715,9.906281127929688,2.4633710289001467
39.1452898979187,0.01,11.567256584167481,10.096096801757813,2.457529411315918
42.08787989616394,0.01,11.772910747528076,10.6733447265625,2.4833398628234864
44.82821607589722,0.01,11.004776802062988,8.702604675292969,2.3458937072753905
47.744848012924194,0.01,10.450533275604249,9.45959243774414,2.3832453155517577
50.71403408050537,0.01,10.429716606140136,8.240725555419921,2.2587825012207032
53.69653606414795,0.01,10.004648590087891,8.127109985351563,2.2157333755493163
56.75676894187927,0.01,9.898767776489258,10.549458923339843,2.3983646774291993
59.63134002685547,0.01,11.019195022583007,8.417950592041016,2.265726852416992
62.579720973968506,0.01,10.019091567993165,7.910155029296875,2.197291793823242
65.45223498344421,0.01,9.363438453674316,8.678738555908204,2.249836311340332
68.48086595535278,0.01,9.288251342773437,7.511704406738281,2.1426401138305664
71.36329007148743,0.01,8.956314506530761,7.8841627502441405,2.1814366149902344
