Time,Learning rate,Train loss,Validation loss,MAE_expt
2.5823872089385986,0.01,161.61697799682617,12.112220764160156,2.7427969074249265
5.073297023773193,0.01,11.472783470153809,6.910426540374756,2.134790449142456
7.664968252182007,0.01,8.090692729949952,7.876700935363769,2.315110054016113
10.138519048690796,0.01,6.8269244575500485,4.014855875968933,1.5908210468292237
12.519572973251343,0.01,5.0828408432006835,3.734038906097412,1.5386116075515748
15.082391023635864,0.01,3.3698570251464846,2.734243392944336,1.290717225074768
17.574671030044556,0.01,4.162380995750428,2.2350886917114257,1.1464291572570802
20.191184043884277,0.01,2.6538470077514646,2.4438190269470215,1.2183706188201904
22.649441957473755,0.01,2.6014148712158205,2.25611433506012,1.1766445016860962
25.027020931243896,0.01,2.3915626907348635,2.825322504043579,1.3022972965240478
27.485597133636475,0.01,2.7974149894714357,2.3539599609375,1.2382689476013184
29.91641902923584,0.01,2.3243024826049803,2.370107259750366,1.1906895208358765
32.38761115074158,0.01,2.319885501861572,1.8659474754333496,1.0584014415740968
34.82074594497681,0.01,1.841861262321472,1.6505041694641114,0.9792884922027588
37.27508497238159,0.01,1.78651047706604,1.7072431659698486,0.9837561702728271
39.789934158325195,0.01,2.0089470863342287,2.155565531253815,1.10149142742157
42.29416799545288,0.01,1.810894889831543,1.5582921206951141,0.9165913653373718
44.856518030166626,0.01,1.6542412424087525,1.705112428665161,0.9680022478103638
47.3969452381134,0.01,1.4340354990959168,1.4324494361877442,0.8655703020095825
50.095710039138794,0.01,1.2281288766860963,1.3304796743392944,0.8285903644561767
52.66919708251953,0.01,1.416839098930359,1.347387001514435,0.8135533833503723
55.19813394546509,0.01,1.2637256431579589,1.7207754516601563,0.955096161365509
57.76657724380493,0.01,1.3012663984298707,1.4977684330940246,0.8739836144447327
60.31260013580322,0.01,1.268961706161499,1.5830835020542144,0.9190821242332459
62.83260107040405,0.01,1.291001124382019,1.8329176688194275,1.0268496561050415
